Unnamed: 0,artist,title,Wonder,Transcendence,Nostalgia,Tenderness,Peacefulness,Joy,Power,Tension,Sadness,Spotify ID,Youtube ID,genre,Path
73,Gino Vannelli,Wheels Of Life,4,2,5,5,5,3,3,1,3,7uE9ZeScOg28zFE7OHQxuR,,jazz,tracks/7uE9ZeScOg28zFE7OHQxuR.mp3
453,Gorillaz,Feel good Inc.,5,4,3,4,4,5,4,1,1,0d28khcov6AiegSCpG5TuT,UgkxH7E3iJmQ7z_oAHV9C-z0ntbODARuTc-0,pop,tracks/UgkxH7E3iJmQ7z_oAHV9C-z0ntbODARuTc-0.mp3
184,Coolio,Gangsta's Paradise,5,3,4,1,2,5,5,2,1,1DIXPcTDzTj8ZMHt3PDt8p,,hip_hop,tracks/1DIXPcTDzTj8ZMHt3PDt8p.mp3
504,Nina Simone,Feeling Good,3,4,4,4,4,5,5,1,1,6Rqn2GFlmvmV4w9Ala0I1e,UgkxcOl1VgzbVitwna_Kd3xIyvtcRJp-4xK_,pop,tracks/UgkxcOl1VgzbVitwna_Kd3xIyvtcRJp-4xK_.mp3
171,Xatar,Meine Groï¿½e Liebe,2,4,1,2,1,4,4,1,1,7H1xPBRWYLhPGluTUDUYOw,UgkxFhBctjHXvMsHAcraQU2xMxEYvWxFm_wL,hip_hop,tracks/UgkxFhBctjHXvMsHAcraQU2xMxEYvWxFm_wL.mp3
417,Loreen,My Heart Is Refusing Me,4,3,3,1,2,5,5,3,1,0sg9jTiFokw2U15qGK7wPK,,pop,tracks/0sg9jTiFokw2U15qGK7wPK.mp3
226,Kendrick Lamar,i,1,1,1,1,1,4,2,4,1,7wdzLe2Gsx1RGqbvYZHASz,UgkxS_Zf6GeAQ5Wb_1Gfdz-EVBhrebmlb6Yn,hip_hop,tracks/UgkxS_Zf6GeAQ5Wb_1Gfdz-EVBhrebmlb6Yn.mp3
607,Mayday Parade,Your Song,2,3,4,2,2,4,5,5,4,7va0FN5Fim1dNPi06sqxVx,,rock,tracks/7va0FN5Fim1dNPi06sqxVx.mp3
581,Mark Ronson,Uptown Funk,5,2,2,1,4,5,5,2,1,32OlwWuMpZ6b0aN2RZOeMS,UgkxAtoariM8O0ql3atpeX96wd-ObqBs0aW_,funk_soul,tracks/UgkxAtoariM8O0ql3atpeX96wd-ObqBs0aW_.mp3
112,Village People,Go West,2,1,5,2,2,5,5,2,1,5v67uga7IFT3FQhDDBgaY8,,funk_soul,tracks/5v67uga7IFT3FQhDDBgaY8.mp3
91,Paramore,That's What You Get,2,2,5,2,1,5,5,2,1,1JdKrFyoU05abww0Zv0ayQ,,rock,tracks/1JdKrFyoU05abww0Zv0ayQ.mp3
294,Sia,The Church of What's Happening Now,5,5,5,5,5,2,2,2,5,2NIq6qD7oM7SRT0C7kobr5,,electronic,tracks/2NIq6qD7oM7SRT0C7kobr5.mp3
370,Vivaldi,Die 4 Jahreszeiten (Sommer),4,4,3,3,5,2,1,2,2,,UgkxsUbAkn64g0KksHbehhXYmDCvmZeHczH3,classic,tracks/UgkxsUbAkn64g0KksHbehhXYmDCvmZeHczH3.mp3
529,Wrabel,The Village,5,3,3,4,5,3,2,1,3,6epvwUINain4iSHCTWA0sj,UgkxpnhiQPUtgAkHJTcKBqBX4YVnznIpklej,pop,tracks/UgkxpnhiQPUtgAkHJTcKBqBX4YVnznIpklej.mp3
663,Ledisi,Alright,2,3,2,1,4,5,2,4,1,1wRQqmZwiF4thdQ8N7FiNv,,funk_soul,tracks/1wRQqmZwiF4thdQ8N7FiNv.mp3
125,A*Teens,Rockin',2,1,3,2,2,5,2,1,1,66Ic3dIvBMBV7Oc4PUjw5w,,pop,tracks/66Ic3dIvBMBV7Oc4PUjw5w.mp3
423,Billie Holiday,Lady Sings The Blues,2,2,4,4,4,1,1,1,3,6rX7Rgi2O5csTzLan7rL0c,,jazz,tracks/6rX7Rgi2O5csTzLan7rL0c.mp3
741,Nat King Cole,Aquellos Ojos Verdes,2,2,4,5,5,2,1,1,1,35uu4l4jYnCLMh88URXqoX,,jazz,tracks/35uu4l4jYnCLMh88URXqoX.mp3
455,Jose Gonzales,Heartbeats,5,3,5,5,5,1,2,1,2,11X4Gw3T4hoktVruLgTnm1,Ugkx7lMXD9hmHssWqqYZ9DMvrmwWMWV2PRwB,pop,tracks/Ugkx7lMXD9hmHssWqqYZ9DMvrmwWMWV2PRwB.mp3
460,Elton John,Your Song,4,4,5,4,3,3,4,1,3,38zsOOcu31XbbYj9BIPUF1,UgkxdWGkpjrXKcJkU6bVakI-M3-q0x9VjUwl,pop,tracks/38zsOOcu31XbbYj9BIPUF1.mp3
410,Gorillaz,Tomorrow Comes Today,4,4,4,2,4,4,3,1,4,3qdDjz9kOvquEFbvXBYOMQ,,electronic,tracks/3qdDjz9kOvquEFbvXBYOMQ.mp3
315,Wild Cherry,Play That Funky Music,3,4,5,2,4,5,5,1,1,5uuJruktM9fMdN9Va0DUMl,,funk_soul,tracks/5uuJruktM9fMdN9Va0DUMl.mp3
376,Carl Orff,O Fortuna (Carmina Burana),4,5,3,1,2,5,5,2,1,,UgkxXSbfxW58bYGu_rCHNm5qmvgW90Phkh-U,classic,tracks/UgkxXSbfxW58bYGu_rCHNm5qmvgW90Phkh-U.mp3
12,Hot Chocolate,You Sexy Thing,4,2,5,4,4,5,4,1,1,714hERk9U1W8FMYkoC83CO,,funk_soul,tracks/714hERk9U1W8FMYkoC83CO.mp3
664,Kandi,Don't Think I'm Not,1,1,3,4,2,4,3,1,2,487Dyzs7Xbbk4hIWYyYT80,,funk_soul,tracks/487Dyzs7Xbbk4hIWYyYT80.mp3
438,Caetano Veloso,Alexandre,2,1,2,2,2,5,2,2,1,4fpHhkV7T4WEwdkpN5tL6R,,jazz,tracks/4fpHhkV7T4WEwdkpN5tL6R.mp3
673,Kylie Minogue,Did It Again,2,2,4,2,3,5,2,2,1,06N6MhUlurBOamI1rK9u2U,,pop,tracks/06N6MhUlurBOamI1rK9u2U.mp3
150,ATB,9pm (Till I Come),4,4,5,3,2,5,5,2,1,1CgbwsrNDlFrRuk2ebQ7zr,,electronic,tracks/1CgbwsrNDlFrRuk2ebQ7zr.mp3
764,Kylie Minogue,Love at First Sight,2,2,2,2,1,5,5,2,1,6ua8mbyHXTHpAmGyGpFAS2,,pop,tracks/6ua8mbyHXTHpAmGyGpFAS2.mp3
699,Suzanne Vega,In Liverpool,3,3,4,3,3,3,3,2,3,6HHspSEn21kZStPP4BN1xB,,rock,tracks/6HHspSEn21kZStPP4BN1xB.mp3
409,Daddy Was A Milkman,Breathe In,3,2,3,4,5,2,1,1,2,0JD76XBC2uL6A5ZHTKIKHF,,electronic,tracks/0JD76XBC2uL6A5ZHTKIKHF.mp3
143,Everything But the Girl,Low Tide Of The Night,4,4,5,4,5,4,2,1,1,06bJuoqZDzxSINQFREVLu0,,electronic,tracks/06bJuoqZDzxSINQFREVLu0.mp3
658,Kelly Clarkson,Love So Soft,2,1,2,3,1,5,5,3,1,16QN8cBubEq706vNtPpOME,,funk_soul,tracks/16QN8cBubEq706vNtPpOME.mp3
208,Bushido,Leben Und Tod Des Kenneth Glï¿½ckler,3,3,1,1,2,4,5,3,1,3ai0DFuYn5KnHPUbRjAkga,,hip_hop,tracks/3ai0DFuYn5KnHPUbRjAkga.mp3
440,Bruno Mars,Just the Way You Are,3,2,5,5,3,5,3,1,2,7BqBn9nzAq8spo5e7cZ0dJ,,pop,tracks/7BqBn9nzAq8spo5e7cZ0dJ.mp3
131,The Bug,Poison Dart,2,2,2,2,2,3,2,5,1,7k9XruEHhkEH1I2epEHERo,,electronic,tracks/7k9XruEHhkEH1I2epEHERo.mp3
380,Bach,Brandenburgische Konzerte,3,4,2,2,3,4,4,3,1,,UgkxeLffTg_jPplOibtLpXdWG3rrOmkbu7dp,classic,tracks/UgkxeLffTg_jPplOibtLpXdWG3rrOmkbu7dp.mp3
174,Prinz Pi,Laura,2,2,2,1,2,1,2,3,2,4pbTElMDaHrkLOfOv8nUdC,UgkxKywj4WMS6UIR12bQWx3DD6jYhjU0j1Em,hip_hop,tracks/UgkxKywj4WMS6UIR12bQWx3DD6jYhjU0j1Em.mp3
270,Claptu,Aper,2,2,5,5,5,1,1,2,1,4tC89UWVzU3PqdqdiQbAdo,,hip_hop,tracks/4tC89UWVzU3PqdqdiQbAdo.mp3
407,Onuka,Vsesvit,3,2,1,2,3,4,4,1,2,0ROyrrMf9crvLUImY1SoG6,,electronic,tracks/0ROyrrMf9crvLUImY1SoG6.mp3
546,Beyonce,Halo,4,4,4,3,3,4,5,2,2,2MfOcbtgz2yTsiznFmVZUN,UgkxOQ0jGF0Dy7qev4oDn0V5sTNumm48WRwH,pop,tracks/UgkxOQ0jGF0Dy7qev4oDn0V5sTNumm48WRwH.mp3
123,Descendents,Silly Girl,1,2,2,2,1,3,5,3,1,1o0cObpbURSTFEoXSgmL6a,,rock,tracks/1o0cObpbURSTFEoXSgmL6a.mp3
138,Evelyn Thomas,High Energy,2,2,3,1,1,5,5,4,1,2O3JCRH7IvUUbzbxEvoVAi,,funk_soul,tracks/2O3JCRH7IvUUbzbxEvoVAi.mp3
51,Yellowcard,Everywhere,4,5,5,1,1,5,5,2,2,4A3H0I1iSmYiHh5IScsBX5,,rock,tracks/4A3H0I1iSmYiHh5IScsBX5.mp3
275,Joey Pecoraro,Your Favorite Place,4,5,4,5,5,3,2,2,1,2p6es5NEF5CBRrKC1lJHri,,hip_hop,tracks/2p6es5NEF5CBRrKC1lJHri.mp3
740,The Fall of Every Season,From Below,1,2,1,1,1,2,4,5,1,6Cf2i3EYgQcglOmPcR3BDo,,rock,tracks/6Cf2i3EYgQcglOmPcR3BDo.mp3
342,Brahms,"Klavierquartett Nr. 3 in C-Moll, 3. Satz",4,2,5,5,5,1,1,3,3,,UgkxEeJK_7M-PoHxZ3RnXvL5jlUpgeYEmPTt,classic,tracks/UgkxEeJK_7M-PoHxZ3RnXvL5jlUpgeYEmPTt.mp3
256,Dr. Dre,Still D.R.E.,3,2,4,1,3,5,5,2,1,503OTo2dSqe7qk76rgsbep,UgkxdRaji-a4BT10TlHVMim4VkgyR10J4JTP,hip_hop,tracks/UgkxdRaji-a4BT10TlHVMim4VkgyR10J4JTP.mp3
182,K.I.Z.,Ein Affe und ein Pferd,2,2,1,1,2,5,5,5,1,3qM75mSV84LHHJqlITqZsk,UgkxnE8-rmtVlOk9mjkXNUzj7cbG0RTr0goh,hip_hop,tracks/UgkxnE8-rmtVlOk9mjkXNUzj7cbG0RTr0goh.mp3
300,Mr. Mister,Broken Wings,5,4,5,3,4,3,4,1,2,78FHUZRbFDCG6VkRAQdFLm,,rock,tracks/78FHUZRbFDCG6VkRAQdFLm.mp3
757,Michael Kiwanuka,Rest,4,4,5,5,5,3,2,1,3,46ueNei78zAk47R2OOLInn,,funk_soul,tracks/46ueNei78zAk47R2OOLInn.mp3
240,CunninLynguists,Valley of Death,3,4,3,1,1,4,3,2,1,3rvuvqoC0zvoUkog7EKLMv,,hip_hop,tracks/3rvuvqoC0zvoUkog7EKLMv.mp3
230,Ice Cube,It Was A Good Day,1,1,2,1,3,3,2,3,1,2GrOq1y5gksYrqkc8Jzl9T,Ugkx7zgQVqyx27SS463zhiTuKgY6TFpsLk_D,hip_hop,tracks/Ugkx7zgQVqyx27SS463zhiTuKgY6TFpsLk_D.mp3
326,Mozart,Eine kleine Nachtmusik: First movement,5,5,3,2,5,5,4,1,1,,UgkxZV0SHrZDy1AYZOZYFH8eCxgTMFI822sq,classic,tracks/UgkxZV0SHrZDy1AYZOZYFH8eCxgTMFI822sq.mp3
458,Boy,Little Numbers,5,4,3,4,5,5,2,1,1,34UMrasAWi3VHMWpMePxGu,Ugkxay_pPRNk-jT2297d6fkFixYmAiEd8rmG,pop,tracks/Ugkxay_pPRNk-jT2297d6fkFixYmAiEd8rmG.mp3
465,Robin Schulz,Sugar,3,2,2,2,3,5,5,2,1,5tf1VVWniHgryyumXyJM7w,UgkxQj7p_YA0FCZ6NeermmWRYGyr0lFUwGyS,pop,tracks/UgkxQj7p_YA0FCZ6NeermmWRYGyr0lFUwGyS.mp3
163,Edwin McCain,I Could Not Ask for More,4,2,4,4,4,2,4,2,2,14J3PO0VnhtcRa31r7Aj1L,,rock,tracks/14J3PO0VnhtcRa31r7Aj1L.mp3
167,Trailerpark,Schlechter Tag,4,5,1,2,1,5,1,3,1,,Ugkxf5fmFiQEz9AO6cjfIswgzRsJmSFsHTQ4,hip_hop,tracks/Ugkxf5fmFiQEz9AO6cjfIswgzRsJmSFsHTQ4.mp3
145,Wayne Newton,Danke Schoen,2,2,5,3,2,4,3,2,1,1BfbdFWT4wirsQ5BNgmN52,,jazz,tracks/1BfbdFWT4wirsQ5BNgmN52.mp3
206,OutKast,B.O.B.,2,2,1,1,2,5,5,4,1,3WibbMr6canxRJXhNtAvLU,UgkxubyVQJjx7WtuqLhLzUBEEkMSHEXoPqZH,hip_hop,tracks/UgkxubyVQJjx7WtuqLhLzUBEEkMSHEXoPqZH.mp3
500,Moby,Porcelain,4,2,4,3,5,3,1,1,1,1hEh8Hc9lBAFWUghHBsCel,UgkxCeZp2xuJSLW0-0PZjBJt_V5-LaoVDjdx,pop,tracks/UgkxCeZp2xuJSLW0-0PZjBJt_V5-LaoVDjdx.mp3
188,Scroobius Pip,Let 'Em Come,2,2,1,1,1,3,4,5,1,5iDkCenF5yMkweYTzvnxc0,UgkxNA0TGyZvRFpL5HfNxf5jL-Aos0_TMrjq,hip_hop,tracks/UgkxNA0TGyZvRFpL5HfNxf5jL-Aos0_TMrjq.mp3
324,Dvorak,9. Sinfonie (II. Largo),5,5,5,5,5,2,1,1,4,,UgkxFAA69ye9sAY1N9WDpRz5SObKLpnyEKng,classic,tracks/UgkxFAA69ye9sAY1N9WDpRz5SObKLpnyEKng.mp3
650,Beyoncï¿½,Blow Remix,2,2,3,4,3,5,5,2,1,0GjDYSp1bNyjggwPadwlyf,,funk_soul,tracks/0GjDYSp1bNyjggwPadwlyf.mp3
684,Avril Lavigne,Girlfriend,2,2,5,3,2,5,5,3,1,45hOioMDJktr86iKDHC8gr,,pop,tracks/45hOioMDJktr86iKDHC8gr.mp3
79,Emika,Drop the Other,4,5,3,2,3,4,5,4,2,1sHoqPtMfaZML6P77Q586a,,electronic,tracks/1sHoqPtMfaZML6P77Q586a.mp3
618,Toquinho,Garota de Ipanema,2,1,4,2,4,5,2,2,1,0KtpvAIKMUD4wSsHv25IMn,,jazz,tracks/0KtpvAIKMUD4wSsHv25IMn.mp3
690,Selena Gomez,Love You Like a Love Song,4,3,5,5,2,5,4,2,1,0laYHRpNTS6i8FXdupHkJ4,,pop,tracks/0laYHRpNTS6i8FXdupHkJ4.mp3
229,Future,Mask Off,3,1,2,1,1,5,4,3,1,0VgkVdmE4gld66l8iyGjgx,Ugkx5J3xH7SZ9jDFtpl8pdxAnMiSb-GPCrhY,hip_hop,tracks/Ugkx5J3xH7SZ9jDFtpl8pdxAnMiSb-GPCrhY.mp3
593,East 17,it's alright - the guvnor mix,1,2,1,1,1,5,2,3,1,0hiUOCWNdPefjaEAjcJ8Cq,,pop,tracks/0hiUOCWNdPefjaEAjcJ8Cq.mp3
100,Ambrosia,You're the Only Woman,2,2,5,5,3,4,3,1,2,11qmuUlW5q5diLiVSOlsSF,,jazz,tracks/11qmuUlW5q5diLiVSOlsSF.mp3
290,Cult of Luna,Thirtyfour,1,2,2,1,1,2,5,5,2,59mzCn4G9KcuIWoksoe2aq,,rock,tracks/59mzCn4G9KcuIWoksoe2aq.mp3
444,Kings of Convenience,I'd Rather Dance With You,4,2,4,5,4,5,3,1,1,4hGOhC87bn7JBdYykOJJvJ,,pop,tracks/4hGOhC87bn7JBdYykOJJvJ.mp3
725,John Mayer,Heartbreak Warfare,5,3,5,5,5,4,4,1,4,4gs07VlJST4bdxGbBsXVue,,rock,tracks/4gs07VlJST4bdxGbBsXVue.mp3
53,Rihanna,Diamonds,5,3,5,4,4,5,5,1,1,1z9kQ14XBSN0r2v6fx4IdG,,pop,tracks/1z9kQ14XBSN0r2v6fx4IdG.mp3
391,Take That,Love Ain't Here Anymore,3,2,4,4,4,1,1,1,4,1LtwwvNy05VlULpCTogigr,,pop,tracks/1LtwwvNy05VlULpCTogigr.mp3
738,Roberta Sï¿½,Fogo E Gasolina,2,1,2,1,2,5,3,1,1,3z29d3vubYNEBeuuo2e8vE,,jazz,tracks/3z29d3vubYNEBeuuo2e8vE.mp3
763,Alpine,Gasoline,3,2,3,3,4,4,3,1,1,1KHOOsJUHBy82PCZVV8Lmd,,pop,tracks/1KHOOsJUHBy82PCZVV8Lmd.mp3
251,Missy Elliott,Work It,2,2,1,1,1,5,3,3,1,3jagJCUbdqhDSPuxP8cAqF,,hip_hop,tracks/3jagJCUbdqhDSPuxP8cAqF.mp3
499,The Jackson 5,Who's Lovin You,4,2,5,5,5,4,2,1,1,6cZrsaNb4Zo9E5KHk7gcz5,,pop,tracks/6cZrsaNb4Zo9E5KHk7gcz5.mp3
475,All American Rejects,Fallin Apart,4,3,2,2,4,5,5,2,1,3YoLDoNNTKb7R3Gc3yRrGK,UgkxDpumEt0h1YNhzNmcOcC_tpr896wgwGQa,pop,tracks/UgkxDpumEt0h1YNhzNmcOcC_tpr896wgwGQa.mp3
271,DECAP,Panther,2,3,1,1,1,4,2,5,1,1WmdcotlVastYfmwlvK7x2,,hip_hop,tracks/1WmdcotlVastYfmwlvK7x2.mp3
44,Submotion Orchestra,Eyeline,4,3,2,2,2,2,4,2,2,2sqeVVvHRuskC1E4nA1Xls,,electronic,tracks/2sqeVVvHRuskC1E4nA1Xls.mp3
113,Melanie C,"Yeh, Yeh, Yeh",2,1,3,1,2,5,5,3,1,5gEkWBFaVUjzY7Y3sw35UU,,pop,tracks/5gEkWBFaVUjzY7Y3sw35UU.mp3
24,Tamar Braxton,Sound of Love,2,2,1,1,2,2,2,5,2,1QSNwan8EvZeJhuDag0aqX,,funk_soul,tracks/1QSNwan8EvZeJhuDag0aqX.mp3
211,Immortal Technique,Leaving the past,3,4,3,1,2,3,2,3,3,6msTUCqIfVOWe7pzWGzh6F,,hip_hop,tracks/6msTUCqIfVOWe7pzWGzh6F.mp3
169,NAS,Doo Rags,5,5,4,5,4,5,5,1,1,2XQrvYopdCkOenX4Z5CdV7,UgkxHgPXHI3iwijH2ubl4ECPZWr71pOH2kNY,hip_hop,tracks/UgkxHgPXHI3iwijH2ubl4ECPZWr71pOH2kNY.mp3
743,Shape of Despair,Descending Inner Night,3,4,2,1,3,2,5,5,3,6MlYQ2wTknOenhhYhofmdy,,rock,tracks/6MlYQ2wTknOenhhYhofmdy.mp3
520,Justin Timberlake,My Love,3,2,2,4,3,5,4,2,1,4NeOWqHmlrGRuBvsLJC9rL,UgkxhOPsGjvMcvDrm4YVta_y5I3IDE07ggY2,pop,tracks/UgkxhOPsGjvMcvDrm4YVta_y5I3IDE07ggY2.mp3
32,Avril Lavigne,Wish You Were Here,3,3,5,5,3,5,4,3,3,5XHf9PBxxHmJFuiDkGNIOA,,rock,tracks/5XHf9PBxxHmJFuiDkGNIOA.mp3
109,Electric Wizard,The Chosen Few,2,3,2,2,2,2,4,4,2,5qN4DbKNNuIIe7xSlJPco0,,rock,tracks/5qN4DbKNNuIIe7xSlJPco0.mp3
136,Belleruche,Anything You Want (Not That),2,2,3,2,3,4,2,2,1,41fe96o3cxCfvINxcxEe4R,,funk_soul,tracks/41fe96o3cxCfvINxcxEe4R.mp3
330,Debussy,Clair de lune,4,4,5,5,5,1,1,1,2,,UgkxZqA9R-IZ4NlEqnnscZRcW-NU-PSfWw-Y,classic,tracks/UgkxZqA9R-IZ4NlEqnnscZRcW-NU-PSfWw-Y.mp3
222,2Pac,Keep Ya Head Up,2,2,2,2,4,4,2,1,1,4Tttv4p2xuAq1LpQ7LI95E,,hip_hop,tracks/4Tttv4p2xuAq1LpQ7LI95E.mp3
28,The Weeknd,Wicked Games,5,4,4,5,5,4,5,2,2,6VwBbL8CzPiC4QV66ay7oR,,electronic,tracks/6VwBbL8CzPiC4QV66ay7oR.mp3
287,Lucky Twice,Lucky,2,2,4,3,2,5,5,2,1,4Td50xcLZQOrOHQeG0vULJ,,pop,tracks/4Td50xcLZQOrOHQeG0vULJ.mp3
55,New Found Glory,This Disaster,2,3,3,1,1,5,5,4,2,2VHAQ84pzRe11YdMUDZzMZ,,rock,tracks/2VHAQ84pzRe11YdMUDZzMZ.mp3
675,Alana Davis,32 Flavors,2,2,2,3,3,2,2,1,2,3o5dmw1M6ugfLpva7yTyDr,,rock,tracks/3o5dmw1M6ugfLpva7yTyDr.mp3
688,Ella Fitzgerald,Dream A Little Dream Of Me,5,4,5,5,5,3,2,1,3,78MI7mu1LV1k4IA2HzKmHe,,jazz,tracks/78MI7mu1LV1k4IA2HzKmHe.mp3
48,Ana Carolina,"Tï¿½ rindo, ï¿½?",2,2,3,4,4,4,3,2,1,65GmViOSKcP7jK0wNqRs8r,,jazz,tracks/65GmViOSKcP7jK0wNqRs8r.mp3
748,Chaka Khan,La Flamme,1,1,3,2,1,4,4,3,1,2eov5RDWfwpixHgts4okh9,,funk_soul,tracks/2eov5RDWfwpixHgts4okh9.mp3
545,Pitbull,Better On Me,2,2,2,3,4,5,3,2,1,0vLlEo1D4VRiGzMLxLbsh2,UgkxCR_Az098RiwjH07R9_uAqtt8bx0xOmNm,pop,tracks/UgkxCR_Az098RiwjH07R9_uAqtt8bx0xOmNm.mp3
477,Katie Perry,I Kissed A Girl,5,2,4,1,2,5,5,2,1,14iN3o8ptQ8cFVZTEmyQRV,UgkxtorIr5hC1D3sL7KcJF9n4-lfiSpsir65,pop,tracks/UgkxtorIr5hC1D3sL7KcJF9n4-lfiSpsir65.mp3
547,Elle King,Ex's &Oh's,5,3,3,2,2,5,5,2,1,70eDxAyAraNTiD6lx2ZEnH,Ugkx3wz3aVo_p1Uhr4T5tZitbHQC7eywoKY0,pop,tracks/Ugkx3wz3aVo_p1Uhr4T5tZitbHQC7eywoKY0.mp3
63,Shpongle,I Am You,2,2,1,1,1,3,3,5,1,3k3RK6cRZa165izv0rTv4Z,,electronic,tracks/3k3RK6cRZa165izv0rTv4Z.mp3
413,Michael Jackson,Ain't No Sunshine,3,2,4,3,2,3,4,2,2,6ac4lvV0LKQlbHYXJ7vTDb,,funk_soul,tracks/6ac4lvV0LKQlbHYXJ7vTDb.mp3
384,Lasgo,Something,2,4,3,1,1,5,5,3,1,3e9L9HiHKcfYLAga28Vmcf,,electronic,tracks/3e9L9HiHKcfYLAga28Vmcf.mp3
679,Stevie Nicks,Ghosts,1,1,2,1,1,2,3,5,1,6Cy4g8vU4WZJFYgwsAcG6K,,rock,tracks/6Cy4g8vU4WZJFYgwsAcG6K.mp3
322,Rossini,Wilhelm Tell (Ouvertï¿½re),5,4,2,3,1,5,5,1,2,,UgkxybJ8kBJHnD0NH_qSCug2wTmq6BHK4VqE,classic,tracks/UgkxybJ8kBJHnD0NH_qSCug2wTmq6BHK4VqE.mp3
451,En Vogue,Beat of Love,2,2,1,3,3,1,1,4,1,2CHSYLRP4AQgyKV17Qc9QO,,funk_soul,tracks/2CHSYLRP4AQgyKV17Qc9QO.mp3
596,Draconian,"Death, Come Near Me",2,4,2,3,2,1,2,4,5,0xaf0rzKil2j5Yd2Fiz9SL,,rock,tracks/0xaf0rzKil2j5Yd2Fiz9SL.mp3
234,SSIO,Sim-Karte,2,2,1,1,2,5,4,4,1,4boJTTrr04CNomqZj9SJ4f,UgkxysIgcy_4uD84L41xB_BHI_cyFy2D92pI,hip_hop,tracks/UgkxysIgcy_4uD84L41xB_BHI_cyFy2D92pI.mp3
557,Alicia Keys,If I Ain't Got You,4,3,5,5,5,3,2,2,2,3XVBdLihbNbxUwZosxcGuJ,UgkxrPlnq-ux8G190EZ5mqQatzID-YW3YEvl,pop,tracks/UgkxrPlnq-ux8G190EZ5mqQatzID-YW3YEvl.mp3
462,Madonna,Don't Tell Me,2,2,3,2,4,4,2,2,1,23EhTCPRTlLVM6VQUyh8bH,,pop,tracks/23EhTCPRTlLVM6VQUyh8bH.mp3
424,Sixpence None the Richer,Kiss Me,2,1,5,5,4,4,1,1,1,754kgU5rWscRTfvlsuEwFp,,pop,tracks/754kgU5rWscRTfvlsuEwFp.mp3
674,Ladyhawke,My Delirium,2,1,4,2,2,5,5,2,2,3vqSWOEMO4OOxa2QJHuitI,,pop,tracks/3vqSWOEMO4OOxa2QJHuitI.mp3
303,Owl City,Lucid Dream,4,4,4,3,5,4,2,1,1,4icP6VWlKBLIHzl0bBD4xw,,electronic,tracks/4icP6VWlKBLIHzl0bBD4xw.mp3
676,Frank Sinatra,Fly Me to the Moon,4,2,4,5,3,5,3,1,1,5b7OgznPJJr1vHNYGyvxau,,jazz,tracks/5b7OgznPJJr1vHNYGyvxau.mp3
219,The Notorious B.I.G.,Juicy,3,2,2,2,4,5,3,1,1,2AP7m2dBb8ULTx4Gc1rdMc,UgkxrJMgPWDGPZXi53mg-mbkThj5shc2hAfc,hip_hop,tracks/UgkxrJMgPWDGPZXi53mg-mbkThj5shc2hAfc.mp3
666,Lana Del Rey,Video Games,5,5,5,5,5,2,5,2,5,24jvD83UgLmrdGjhWTFslY,,pop,tracks/24jvD83UgLmrdGjhWTFslY.mp3
296,blink-182,Online Songs,2,1,4,1,2,5,5,2,1,2DcxTfOm8y2UgeP81qdidR,,rock,tracks/2DcxTfOm8y2UgeP81qdidR.mp3
21,Jorge Ben Jor,"Mas, Que Nada!",3,4,5,5,5,5,2,2,2,6U03Orwr5Dxt8jahLnQpYV,,jazz,tracks/6U03Orwr5Dxt8jahLnQpYV.mp3
420,The Whitest Boy Alive,Keep a Secret,2,2,2,1,3,2,1,3,2,7pHWIlKBTQJM9oErC4OzSP,,pop,tracks/7pHWIlKBTQJM9oErC4OzSP.mp3
325,Faurï¿½,Romance sans Paroles,3,4,5,5,5,2,1,1,1,,UgkxQPEqkpnGIK2-LLxuRimQ9MHxpkpmCeeg,classic,tracks/UgkxQPEqkpnGIK2-LLxuRimQ9MHxpkpmCeeg.mp3
199,Eminem,Lose Yourself,4,3,4,2,3,5,5,2,1,7MJQ9Nfxzh8LPZ9e9u68Fq,UgkxpFGqBJ32ORfzd4DhgSOtxi95nKPJclM2,hip_hop,tracks/UgkxpFGqBJ32ORfzd4DhgSOtxi95nKPJclM2.mp3
450,Dido,Don't Leave Home,5,3,5,5,5,3,3,1,4,4N7e9ltiDKb19Swu2CWqMB,,pop,tracks/4N7e9ltiDKb19Swu2CWqMB.mp3
137,Lasgo,Alone,1,2,2,1,1,4,4,3,1,6hVdYM1RKjPIYv17KJ6Cll,,electronic,tracks/6hVdYM1RKjPIYv17KJ6Cll.mp3
536,M.I.A.,Paper Planes,2,1,2,1,1,5,4,3,1,4YOH3cBrhf4F6T4iYFUdz5,UgkxybLbk7xO9Z4sFmjacBa0Ltbd5UZqfUhs,pop,tracks/UgkxybLbk7xO9Z4sFmjacBa0Ltbd5UZqfUhs.mp3
212,SSIO,Nullkommaneun,2,3,1,1,1,5,3,5,1,3cLXgIlvugVKpWBmO5v9oy,UgkxIoxnqhDJAYNa8D04h4ErsP8RkqaPXWqW,hip_hop,tracks/UgkxIoxnqhDJAYNa8D04h4ErsP8RkqaPXWqW.mp3
737,Astrud Gilberto,Agua De Beber,1,1,4,3,5,3,1,1,2,3QKJELWORZZ7rUZDWeMWSA,,jazz,tracks/3QKJELWORZZ7rUZDWeMWSA.mp3
761,Elis Regina,Canto De Ossanha,2,1,3,2,3,3,2,2,1,7hli27iuIkMtJJMcLYou25,,jazz,tracks/7hli27iuIkMtJJMcLYou25.mp3
